"Estacion","Fecha inicial","Fecha final","O3"
"COMPARTIR","2023-03-15 10:00","2023-03-15 10:59","29.786"
"COMPARTIR","2023-03-15 09:00","2023-03-15 09:59","24.429"
"COMPARTIR","2023-03-15 08:00","2023-03-15 08:59","20.357"
"COMPARTIR","2023-03-15 07:00","2023-03-15 07:59","18.643"
"COMPARTIR","2023-03-15 06:00","2023-03-15 06:59","16.714"
"COMPARTIR","2023-03-15 05:00","2023-03-15 05:59","16.071"
"COMPARTIR","2023-03-15 04:00","2023-03-15 04:59","17.786"
"COMPARTIR","2023-03-15 03:00","2023-03-15 03:59","20.571"
"COMPARTIR","2023-03-15 02:00","2023-03-15 02:59","21.429"
"COMPARTIR","2023-03-15 01:00","2023-03-15 01:59","19.5"
"COMPARTIR","2023-03-15 00:00","2023-03-15 00:59","15.857"
"COMPARTIR","2023-03-14 23:00","2023-03-14 23:59","17.571"
"COMPARTIR","2023-03-14 22:00","2023-03-14 22:59","17.786"
"COMPARTIR","2023-03-14 21:00","2023-03-14 21:59","19.071"
"COMPARTIR","2023-03-14 20:00","2023-03-14 20:59","20.143"
"COMPARTIR","2023-03-14 19:00","2023-03-14 19:59","20.143"
"COMPARTIR","2023-03-14 18:00","2023-03-14 18:59","17.143"
"COMPARTIR","2023-03-14 17:00","2023-03-14 17:59","16.929"
"COMPARTIR","2023-03-14 16:00","2023-03-14 16:59","22.929"
"COMPARTIR","2023-03-14 15:00","2023-03-14 15:59","29.143"
"COMPARTIR","2023-03-14 14:00","2023-03-14 14:59","49.5"
"COMPARTIR","2023-03-14 13:00","2023-03-14 13:59","68.143"
"COMPARTIR","2023-03-14 12:00","2023-03-14 12:59","85.286"
"COMPARTIR","2023-03-14 11:00","2023-03-14 11:59","90.643"
"COMPARTIR","2023-03-14 10:00","2023-03-14 10:59","64.286"
"COMPARTIR","2023-03-14 09:00","2023-03-14 09:59","49.286"
"COMPARTIR","2023-03-14 08:00","2023-03-14 08:59","27.857"
"COMPARTIR","2023-03-14 07:00","2023-03-14 07:59","16.929"
"COMPARTIR","2023-03-14 06:00","2023-03-14 06:59","12.429"
"COMPARTIR","2023-03-14 05:00","2023-03-14 05:59","12.643"
"COMPARTIR","2023-03-14 04:00","2023-03-14 04:59","11.786"
"COMPARTIR","2023-03-14 03:00","2023-03-14 03:59","10.071"
"COMPARTIR","2023-03-14 02:00","2023-03-14 02:59","9.214"
"COMPARTIR","2023-03-14 01:00","2023-03-14 01:59","9.857"
"COMPARTIR","2023-03-14 00:00","2023-03-14 00:59","8.357"
"COMPARTIR","2023-03-13 23:00","2023-03-13 23:59","9.214"
"COMPARTIR","2023-03-13 22:00","2023-03-13 22:59","9.429"
"COMPARTIR","2023-03-13 21:00","2023-03-13 21:59","8.357"
"COMPARTIR","2023-03-13 20:00","2023-03-13 20:59","9.214"
"COMPARTIR","2023-03-13 19:00","2023-03-13 19:59","12.214"
"COMPARTIR","2023-03-13 18:00","2023-03-13 18:59","11.571"
"COMPARTIR","2023-03-13 17:00","2023-03-13 17:59","15.429"
"COMPARTIR","2023-03-13 16:00","2023-03-13 16:59","34.929"
"COMPARTIR","2023-03-13 15:00","2023-03-13 15:59","37.5"
"COMPARTIR","2023-03-13 14:00","2023-03-13 14:59","40.929"
"COMPARTIR","2023-03-13 13:00","2023-03-13 13:59","39.857"
"COMPARTIR","2023-03-13 12:00","2023-03-13 12:59","21.429"
"COMPARTIR","2023-03-13 11:00","2023-03-13 11:59","14.571"
"COMPARTIR","2023-03-13 10:00","2023-03-13 10:59","16.286"
"COMPARTIR","2023-03-13 09:00","2023-03-13 09:59","18.0"
"COMPARTIR","2023-03-13 08:00","2023-03-13 08:59","14.571"
"COMPARTIR","2023-03-13 07:00","2023-03-13 07:59","10.929"
"COMPARTIR","2023-03-13 06:00","2023-03-13 06:59","11.143"
"COMPARTIR","2023-03-13 05:00","2023-03-13 05:59","9.0"
"COMPARTIR","2023-03-13 04:00","2023-03-13 04:59","10.071"
"COMPARTIR","2023-03-13 03:00","2023-03-13 03:59","13.5"
"COMPARTIR","2023-03-13 02:00","2023-03-13 02:59","16.714"
"COMPARTIR","2023-03-13 01:00","2023-03-13 01:59","17.571"
"COMPARTIR","2023-03-13 00:00","2023-03-13 00:59","18.214"
"COMPARTIR","2023-03-12 23:00","2023-03-12 23:59","15.0"
"COMPARTIR","2023-03-12 22:00","2023-03-12 22:59","18.429"
"COMPARTIR","2023-03-12 21:00","2023-03-12 21:59","10.286"
"COMPARTIR","2023-03-12 20:00","2023-03-12 20:59","9.0"
"COMPARTIR","2023-03-12 19:00","2023-03-12 19:59","9.214"
"COMPARTIR","2023-03-12 18:00","2023-03-12 18:59","10.929"
"COMPARTIR","2023-03-12 17:00","2023-03-12 17:59","23.571"
"COMPARTIR","2023-03-12 16:00","2023-03-12 16:59","46.5"
"COMPARTIR","2023-03-12 15:00","2023-03-12 15:59","55.286"
"COMPARTIR","2023-03-12 14:00","2023-03-12 14:59","54.214"
"COMPARTIR","2023-03-12 13:00","2023-03-12 13:59","63.643"
"COMPARTIR","2023-03-12 12:00","2023-03-12 12:59","67.5"
"COMPARTIR","2023-03-12 11:00","2023-03-12 11:59","65.357"
"COMPARTIR","2023-03-12 10:00","2023-03-12 10:59","63.0"
"COMPARTIR","2023-03-12 09:00","2023-03-12 09:59","55.071"
"COMPARTIR","2023-03-12 08:00","2023-03-12 08:59","37.714"
"COMPARTIR","2023-03-12 07:00","2023-03-12 07:59","14.143"
"COMPARTIR","2023-03-12 06:00","2023-03-12 06:59","10.071"
"COMPARTIR","2023-03-12 05:00","2023-03-12 05:59","8.786"
"COMPARTIR","2023-03-12 04:00","2023-03-12 04:59","9.857"
"COMPARTIR","2023-03-12 03:00","2023-03-12 03:59","10.5"
"COMPARTIR","2023-03-12 02:00","2023-03-12 02:59","8.571"
"COMPARTIR","2023-03-12 01:00","2023-03-12 01:59","8.786"
"COMPARTIR","2023-03-12 00:00","2023-03-12 00:59","9.214"
"COMPARTIR","2023-03-11 23:00","2023-03-11 23:59","9.429"
"COMPARTIR","2023-03-11 22:00","2023-03-11 22:59","8.357"
"COMPARTIR","2023-03-11 21:00","2023-03-11 21:59","9.857"
"COMPARTIR","2023-03-11 20:00","2023-03-11 20:59","9.429"
"COMPARTIR","2023-03-11 19:00","2023-03-11 19:59","9.214"
"COMPARTIR","2023-03-11 18:00","2023-03-11 18:59","10.071"
"COMPARTIR","2023-03-11 17:00","2023-03-11 17:59","13.929"
"COMPARTIR","2023-03-11 16:00","2023-03-11 16:59","18.0"
"COMPARTIR","2023-03-11 15:00","2023-03-11 15:59","23.786"
"COMPARTIR","2023-03-11 14:00","2023-03-11 14:59","30.643"
"COMPARTIR","2023-03-11 13:00","2023-03-11 13:59","33.214"
"COMPARTIR","2023-03-11 12:00","2023-03-11 12:59","31.929"
"COMPARTIR","2023-03-11 11:00","2023-03-11 11:59","25.071"
"COMPARTIR","2023-03-11 10:00","2023-03-11 10:59","16.714"
"COMPARTIR","2023-03-11 09:00","2023-03-11 09:59","13.929"
"COMPARTIR","2023-03-11 08:00","2023-03-11 08:59","12.429"
"COMPARTIR","2023-03-11 07:00","2023-03-11 07:59","9.429"
"COMPARTIR","2023-03-11 06:00","2023-03-11 06:59","10.286"
"COMPARTIR","2023-03-11 05:00","2023-03-11 05:59","10.714"
"COMPARTIR","2023-03-11 04:00","2023-03-11 04:59","12.643"
"COMPARTIR","2023-03-11 03:00","2023-03-11 03:59","19.286"
"COMPARTIR","2023-03-11 02:00","2023-03-11 02:59","19.286"
"COMPARTIR","2023-03-11 01:00","2023-03-11 01:59","21.429"
"COMPARTIR","2023-03-11 00:00","2023-03-11 00:59","21.0"
"COMPARTIR","2023-03-10 23:00","2023-03-10 23:59","18.214"
"COMPARTIR","2023-03-10 22:00","2023-03-10 22:59","16.286"
"COMPARTIR","2023-03-10 21:00","2023-03-10 21:59","20.143"
"COMPARTIR","2023-03-10 20:00","2023-03-10 20:59","12.429"
"COMPARTIR","2023-03-10 19:00","2023-03-10 19:59","10.286"
"COMPARTIR","2023-03-10 18:00","2023-03-10 18:59","9.857"
"COMPARTIR","2023-03-10 17:00","2023-03-10 17:59","13.071"
"COMPARTIR","2023-03-10 16:00","2023-03-10 16:59","28.286"
"COMPARTIR","2023-03-10 15:00","2023-03-10 15:59","40.714"
"COMPARTIR","2023-03-10 14:00","2023-03-10 14:59","44.571"
"COMPARTIR","2023-03-10 13:00","2023-03-10 13:59","50.786"
"COMPARTIR","2023-03-10 12:00","2023-03-10 12:59","49.929"
"COMPARTIR","2023-03-10 11:00","2023-03-10 11:59","58.071"
"COMPARTIR","2023-03-10 10:00","2023-03-10 10:59","51.0"
"COMPARTIR","2023-03-10 09:00","2023-03-10 09:59","35.143"
"COMPARTIR","2023-03-10 08:00","2023-03-10 08:59","20.571"
"COMPARTIR","2023-03-10 07:00","2023-03-10 07:59","15.857"
"COMPARTIR","2023-03-10 06:00","2023-03-10 06:59","12.643"
"COMPARTIR","2023-03-10 05:00","2023-03-10 05:59","10.286"
"COMPARTIR","2023-03-10 04:00","2023-03-10 04:59","10.5"
"COMPARTIR","2023-03-10 03:00","2023-03-10 03:59","10.286"
"COMPARTIR","2023-03-10 02:00","2023-03-10 02:59","10.286"
"COMPARTIR","2023-03-10 01:00","2023-03-10 01:59","9.857"
"COMPARTIR","2023-03-10 00:00","2023-03-10 00:59","10.929"
"COMPARTIR","2023-03-09 23:00","2023-03-09 23:59","9.214"
"COMPARTIR","2023-03-09 22:00","2023-03-09 22:59","8.786"
"COMPARTIR","2023-03-09 21:00","2023-03-09 21:59","10.071"
"COMPARTIR","2023-03-09 20:00","2023-03-09 20:59","10.714"
"COMPARTIR","2023-03-09 19:00","2023-03-09 19:59","12.643"
"COMPARTIR","2023-03-09 18:00","2023-03-09 18:59","14.786"
"COMPARTIR","2023-03-09 17:00","2023-03-09 17:59","13.071"
"COMPARTIR","2023-03-09 16:00","2023-03-09 16:59","15.0"
"COMPARTIR","2023-03-09 15:00","2023-03-09 15:59","39.857"
"COMPARTIR","2023-03-09 14:00","2023-03-09 14:59","51.0"
"COMPARTIR","2023-03-09 13:00","2023-03-09 13:59","81.0"
"COMPARTIR","2023-03-09 12:00","2023-03-09 12:59","57.214"
"COMPARTIR","2023-03-09 11:00","2023-03-09 11:59","46.286"
"COMPARTIR","2023-03-09 10:00","2023-03-09 10:59","34.071"
"COMPARTIR","2023-03-09 09:00","2023-03-09 09:59","23.571"
"COMPARTIR","2023-03-09 08:00","2023-03-09 08:59","14.357"
"COMPARTIR","2023-03-09 07:00","2023-03-09 07:59","10.714"
"COMPARTIR","2023-03-09 06:00","2023-03-09 06:59","10.286"
"COMPARTIR","2023-03-09 05:00","2023-03-09 05:59","9.857"
"COMPARTIR","2023-03-09 04:00","2023-03-09 04:59","10.286"
"COMPARTIR","2023-03-09 03:00","2023-03-09 03:59","16.714"
"COMPARTIR","2023-03-09 02:00","2023-03-09 02:59","19.929"
"COMPARTIR","2023-03-09 01:00","2023-03-09 01:59","26.571"
"COMPARTIR","2023-03-09 00:00","2023-03-09 00:59","23.786"
"COMPARTIR","2023-03-08 23:00","2023-03-08 23:59","19.286"
"COMPARTIR","2023-03-08 22:00","2023-03-08 22:59","13.929"
"COMPARTIR","2023-03-08 21:00","2023-03-08 21:59","9.857"
"COMPARTIR","2023-03-08 20:00","2023-03-08 20:59","10.071"
"COMPARTIR","2023-03-08 19:00","2023-03-08 19:59","23.143"
"COMPARTIR","2023-03-08 18:00","2023-03-08 18:59","16.714"
"COMPARTIR","2023-03-08 17:00","2023-03-08 17:59","13.714"
"COMPARTIR","2023-03-08 16:00","2023-03-08 16:59","45.0"
"COMPARTIR","2023-03-08 15:00","2023-03-08 15:59","43.929"
"COMPARTIR","2023-03-08 14:00","2023-03-08 14:59","59.143"
"COMPARTIR","2023-03-08 13:00","2023-03-08 13:59","51.214"
"COMPARTIR","2023-03-08 12:00","2023-03-08 12:59","87.643"
"COMPARTIR","2023-03-08 11:00","2023-03-08 11:59","75.429"
"COMPARTIR","2023-03-08 10:00","2023-03-08 10:59","85.929"
"COMPARTIR","2023-03-08 09:00","2023-03-08 09:59","69.643"
"COMPARTIR","2023-03-08 08:00","2023-03-08 08:59","44.786"
"COMPARTIR","2023-03-08 07:00","2023-03-08 07:59","25.071"
"COMPARTIR","2023-03-08 06:00","2023-03-08 06:59","10.714"
"COMPARTIR","2023-03-08 05:00","2023-03-08 05:59","8.786"
"COMPARTIR","2023-03-08 04:00","2023-03-08 04:59","9.214"
"COMPARTIR","2023-03-08 03:00","2023-03-08 03:59","9.643"
"COMPARTIR","2023-03-08 02:00","2023-03-08 02:59","8.786"
"COMPARTIR","2023-03-08 01:00","2023-03-08 01:59","8.571"
"COMPARTIR","2023-03-08 00:00","2023-03-08 00:59","8.786"
"COMPARTIR","2023-03-07 23:00","2023-03-07 23:59","9.0"
"COMPARTIR","2023-03-07 22:00","2023-03-07 22:59","9.214"
"COMPARTIR","2023-03-07 21:00","2023-03-07 21:59","9.214"
"COMPARTIR","2023-03-07 20:00","2023-03-07 20:59","9.857"
"COMPARTIR","2023-03-07 19:00","2023-03-07 19:59","10.5"
"COMPARTIR","2023-03-07 18:00","2023-03-07 18:59","15.857"
"COMPARTIR","2023-03-07 17:00","2023-03-07 17:59","25.5"
"COMPARTIR","2023-03-07 16:00","2023-03-07 16:59","51.0"
"COMPARTIR","2023-03-07 15:00","2023-03-07 15:59","55.5"
"COMPARTIR","2023-03-07 14:00","2023-03-07 14:59","56.357"
"COMPARTIR","2023-03-07 13:00","2023-03-07 13:59","44.357"
"COMPARTIR","2023-03-07 12:00","2023-03-07 12:59","49.714"
"COMPARTIR","2023-03-07 11:00","2023-03-07 11:59","48.643"
"COMPARTIR","2023-03-07 10:00","2023-03-07 10:59","38.143"
"COMPARTIR","2023-03-07 09:00","2023-03-07 09:59","29.143"
"COMPARTIR","2023-03-07 08:00","2023-03-07 08:59","24.429"
"COMPARTIR","2023-03-07 07:00","2023-03-07 07:59","21.0"
"COMPARTIR","2023-03-07 06:00","2023-03-07 06:59","14.143"
"COMPARTIR","2023-03-07 05:00","2023-03-07 05:59","11.786"
"COMPARTIR","2023-03-07 04:00","2023-03-07 04:59","23.786"
"COMPARTIR","2023-03-07 03:00","2023-03-07 03:59","21.857"
"COMPARTIR","2023-03-07 02:00","2023-03-07 02:59","21.857"
"COMPARTIR","2023-03-07 01:00","2023-03-07 01:59","23.786"
"COMPARTIR","2023-03-07 00:00","2023-03-07 00:59","16.714"
"COMPARTIR","2023-03-06 23:00","2023-03-06 23:59","16.286"
"COMPARTIR","2023-03-06 22:00","2023-03-06 22:59","17.786"
"COMPARTIR","2023-03-06 21:00","2023-03-06 21:59","20.786"
"COMPARTIR","2023-03-06 20:00","2023-03-06 20:59","24.214"
"COMPARTIR","2023-03-06 19:00","2023-03-06 19:59","29.357"
"COMPARTIR","2023-03-06 18:00","2023-03-06 18:59","33.643"
"COMPARTIR","2023-03-06 17:00","2023-03-06 17:59","20.571"
"COMPARTIR","2023-03-06 16:00","2023-03-06 16:59","27.0"
"COMPARTIR","2023-03-06 15:00","2023-03-06 15:59","38.357"
"COMPARTIR","2023-03-06 14:00","2023-03-06 14:59","93.0"
"COMPARTIR","2023-03-06 13:00","2023-03-06 13:59","81.643"
"COMPARTIR","2023-03-06 12:00","2023-03-06 12:59","65.143"
"COMPARTIR","2023-03-06 11:00","2023-03-06 11:59","61.5"
"COMPARTIR","2023-03-06 10:00","2023-03-06 10:59","59.786"
"COMPARTIR","2023-03-06 09:00","2023-03-06 09:59","48.643"
"COMPARTIR","2023-03-06 08:00","2023-03-06 08:59","35.357"
"COMPARTIR","2023-03-06 07:00","2023-03-06 07:59","24.429"
"COMPARTIR","2023-03-06 06:00","2023-03-06 06:59","11.571"
"COMPARTIR","2023-03-06 05:00","2023-03-06 05:59","9.214"
"COMPARTIR","2023-03-06 04:00","2023-03-06 04:59","9.857"
"COMPARTIR","2023-03-06 03:00","2023-03-06 03:59","9.0"
"COMPARTIR","2023-03-06 02:00","2023-03-06 02:59","9.643"
"COMPARTIR","2023-03-06 01:00","2023-03-06 01:59","9.214"
"COMPARTIR","2023-03-06 00:00","2023-03-06 00:59","10.5"
"COMPARTIR","2023-03-05 23:00","2023-03-05 23:59","12.214"
"COMPARTIR","2023-03-05 22:00","2023-03-05 22:59","15.429"
"COMPARTIR","2023-03-05 21:00","2023-03-05 21:59","11.571"
"COMPARTIR","2023-03-05 20:00","2023-03-05 20:59","9.214"
"COMPARTIR","2023-03-05 19:00","2023-03-05 19:59","14.786"
"COMPARTIR","2023-03-05 18:00","2023-03-05 18:59","14.357"
"COMPARTIR","2023-03-05 17:00","2023-03-05 17:59","27.214"
"COMPARTIR","2023-03-05 16:00","2023-03-05 16:59","30.0"
"COMPARTIR","2023-03-05 15:00","2023-03-05 15:59","35.786"
"COMPARTIR","2023-03-05 14:00","2023-03-05 14:59","40.071"
"COMPARTIR","2023-03-05 13:00","2023-03-05 13:59","54.857"
"COMPARTIR","2023-03-05 12:00","2023-03-05 12:59","61.071"
"COMPARTIR","2023-03-05 11:00","2023-03-05 11:59","58.071"
"COMPARTIR","2023-03-05 10:00","2023-03-05 10:59","49.071"
"COMPARTIR","2023-03-05 09:00","2023-03-05 09:59","34.286"
"COMPARTIR","2023-03-05 08:00","2023-03-05 08:59","22.929"
"COMPARTIR","2023-03-05 07:00","2023-03-05 07:59","13.5"
"COMPARTIR","2023-03-05 06:00","2023-03-05 06:59","10.929"
"COMPARTIR","2023-03-05 05:00","2023-03-05 05:59","10.714"
"COMPARTIR","2023-03-05 04:00","2023-03-05 04:59","12.429"
"COMPARTIR","2023-03-05 03:00","2023-03-05 03:59","12.643"
"COMPARTIR","2023-03-05 02:00","2023-03-05 02:59","14.786"
"COMPARTIR","2023-03-05 01:00","2023-03-05 01:59","11.786"
"COMPARTIR","2023-03-05 00:00","2023-03-05 00:59","10.286"
"COMPARTIR","2023-03-04 23:00","2023-03-04 23:59","9.429"
"COMPARTIR","2023-03-04 22:00","2023-03-04 22:59","9.643"
"COMPARTIR","2023-03-04 21:00","2023-03-04 21:59","10.071"
"COMPARTIR","2023-03-04 20:00","2023-03-04 20:59","14.357"
"COMPARTIR","2023-03-04 19:00","2023-03-04 19:59","14.357"
"COMPARTIR","2023-03-04 18:00","2023-03-04 18:59","14.143"
"COMPARTIR","2023-03-04 17:00","2023-03-04 17:59","28.286"
"COMPARTIR","2023-03-04 16:00","2023-03-04 16:59","47.786"
"COMPARTIR","2023-03-04 15:00","2023-03-04 15:59","70.286"
"COMPARTIR","2023-03-04 14:00","2023-03-04 14:59","110.571"
"COMPARTIR","2023-03-04 13:00","2023-03-04 13:59","89.786"
"COMPARTIR","2023-03-04 12:00","2023-03-04 12:59","72.429"
"COMPARTIR","2023-03-04 11:00","2023-03-04 11:59","66.214"
"COMPARTIR","2023-03-04 10:00","2023-03-04 10:59","51.429"
"COMPARTIR","2023-03-04 09:00","2023-03-04 09:59","32.786"
"COMPARTIR","2023-03-04 08:00","2023-03-04 08:59","18.214"
"COMPARTIR","2023-03-04 07:00","2023-03-04 07:59","11.786"
"COMPARTIR","2023-03-04 06:00","2023-03-04 06:59","9.429"
"COMPARTIR","2023-03-04 05:00","2023-03-04 05:59","8.786"
"COMPARTIR","2023-03-04 04:00","2023-03-04 04:59","8.786"
"COMPARTIR","2023-03-04 03:00","2023-03-04 03:59","9.857"
"COMPARTIR","2023-03-04 02:00","2023-03-04 02:59","14.143"
"COMPARTIR","2023-03-04 01:00","2023-03-04 01:59","15.0"
"COMPARTIR","2023-03-04 00:00","2023-03-04 00:59","12.429"
"COMPARTIR","2023-03-03 23:00","2023-03-03 23:59","10.5"
"COMPARTIR","2023-03-03 22:00","2023-03-03 22:59","12.857"
"COMPARTIR","2023-03-03 21:00","2023-03-03 21:59","14.143"
"COMPARTIR","2023-03-03 20:00","2023-03-03 20:59","12.0"
"COMPARTIR","2023-03-03 19:00","2023-03-03 19:59","15.0"
"COMPARTIR","2023-03-03 18:00","2023-03-03 18:59","25.5"
"COMPARTIR","2023-03-03 17:00","2023-03-03 17:59","28.5"
"COMPARTIR","2023-03-03 16:00","2023-03-03 16:59","44.786"
"COMPARTIR","2023-03-03 15:00","2023-03-03 15:59","88.714"
"COMPARTIR","2023-03-03 14:00","2023-03-03 14:59","82.714"
"COMPARTIR","2023-03-03 13:00","2023-03-03 13:59","75.214"
"COMPARTIR","2023-03-03 12:00","2023-03-03 12:59","65.357"
"COMPARTIR","2023-03-03 11:00","2023-03-03 11:59","78.643"
"COMPARTIR","2023-03-03 10:00","2023-03-03 10:59","81.429"
"COMPARTIR","2023-03-03 09:00","2023-03-03 09:59","55.929"
"COMPARTIR","2023-03-03 08:00","2023-03-03 08:59","30.0"
"COMPARTIR","2023-03-03 07:00","2023-03-03 07:59","18.857"
"COMPARTIR","2023-03-03 06:00","2023-03-03 06:59","12.429"
"COMPARTIR","2023-03-03 05:00","2023-03-03 05:59","10.286"
"COMPARTIR","2023-03-03 04:00","2023-03-03 04:59","12.429"
"COMPARTIR","2023-03-03 03:00","2023-03-03 03:59","16.5"
"COMPARTIR","2023-03-03 02:00","2023-03-03 02:59","19.929"
"COMPARTIR","2023-03-03 01:00","2023-03-03 01:59","13.071"
"COMPARTIR","2023-03-03 00:00","2023-03-03 00:59","12.429"
"COMPARTIR","2023-03-02 23:00","2023-03-02 23:59","11.357"
"COMPARTIR","2023-03-02 22:00","2023-03-02 22:59","15.429"
"COMPARTIR","2023-03-02 21:00","2023-03-02 21:59","14.143"
"COMPARTIR","2023-03-02 20:00","2023-03-02 20:59","13.714"
"COMPARTIR","2023-03-02 19:00","2023-03-02 19:59","14.786"
"COMPARTIR","2023-03-02 18:00","2023-03-02 18:59","17.143"
"COMPARTIR","2023-03-02 17:00","2023-03-02 17:59","35.571"
"COMPARTIR","2023-03-02 16:00","2023-03-02 16:59","50.786"
"COMPARTIR","2023-03-02 15:00","2023-03-02 15:59","65.143"
"COMPARTIR","2023-03-02 14:00","2023-03-02 14:59","91.714"
"COMPARTIR","2023-03-02 13:00","2023-03-02 13:59","108.0"
"COMPARTIR","2023-03-02 12:00","2023-03-02 12:59","109.714"
"COMPARTIR","2023-03-02 11:00","2023-03-02 11:59","74.786"
"COMPARTIR","2023-03-02 10:00","2023-03-02 10:59","69.643"
"COMPARTIR","2023-03-02 09:00","2023-03-02 09:59","67.071"
"COMPARTIR","2023-03-02 08:00","2023-03-02 08:59","52.286"
"COMPARTIR","2023-03-02 07:00","2023-03-02 07:59","30.0"
"COMPARTIR","2023-03-02 06:00","2023-03-02 06:59","16.5"
"COMPARTIR","2023-03-02 05:00","2023-03-02 05:59","13.071"
"COMPARTIR","2023-03-02 04:00","2023-03-02 04:59","17.357"
"COMPARTIR","2023-03-02 03:00","2023-03-02 03:59","20.357"
"COMPARTIR","2023-03-02 02:00","2023-03-02 02:59","28.929"
"COMPARTIR","2023-03-02 01:00","2023-03-02 01:59","30.643"
"COMPARTIR","2023-03-02 00:00","2023-03-02 00:59","21.0"
"COMPARTIR","2023-03-01 23:00","2023-03-01 23:59","27.0"
"COMPARTIR","2023-03-01 22:00","2023-03-01 22:59","22.5"
"COMPARTIR","2023-03-01 21:00","2023-03-01 21:59","22.929"
"COMPARTIR","2023-03-01 20:00","2023-03-01 20:59","23.571"
"COMPARTIR","2023-03-01 19:00","2023-03-01 19:59","26.571"
"COMPARTIR","2023-03-01 18:00","2023-03-01 18:59","31.071"
"COMPARTIR","2023-03-01 17:00","2023-03-01 17:59","24.857"
"COMPARTIR","2023-03-01 16:00","2023-03-01 16:59","41.571"
"COMPARTIR","2023-03-01 15:00","2023-03-01 15:59","41.143"
"COMPARTIR","2023-03-01 14:00","2023-03-01 14:59","49.929"
"COMPARTIR","2023-03-01 13:00","2023-03-01 13:59","91.5"
"COMPARTIR","2023-03-01 12:00","2023-03-01 12:59","117.857"
"COMPARTIR","2023-03-01 11:00","2023-03-01 11:59","89.571"
"COMPARTIR","2023-03-01 10:00","2023-03-01 10:59","68.786"
"COMPARTIR","2023-03-01 09:00","2023-03-01 09:59","50.143"
"COMPARTIR","2023-03-01 08:00","2023-03-01 08:59","37.071"
"COMPARTIR","2023-03-01 07:00","2023-03-01 07:59","21.429"
"COMPARTIR","2023-03-01 06:00","2023-03-01 06:59","12.0"
"COMPARTIR","2023-03-01 05:00","2023-03-01 05:59","9.429"
"COMPARTIR","2023-03-01 04:00","2023-03-01 04:59","9.0"
"COMPARTIR","2023-03-01 03:00","2023-03-01 03:59","10.071"
"COMPARTIR","2023-03-01 02:00","2023-03-01 02:59","12.857"
"COMPARTIR","2023-03-01 01:00","2023-03-01 01:59","11.571"
"COMPARTIR","2023-03-01 00:00","2023-03-01 00:59","16.071"
"COMPARTIR","2023-02-28 23:00","2023-02-28 23:59","16.929"
"COMPARTIR","2023-02-28 22:00","2023-02-28 22:59","12.857"
"COMPARTIR","2023-02-28 21:00","2023-02-28 21:59","16.071"
"COMPARTIR","2023-02-28 20:00","2023-02-28 20:59","16.286"
"COMPARTIR","2023-02-28 19:00","2023-02-28 19:59","19.286"
"COMPARTIR","2023-02-28 18:00","2023-02-28 18:59","25.286"
"COMPARTIR","2023-02-28 17:00","2023-02-28 17:59","34.071"
"COMPARTIR","2023-02-28 16:00","2023-02-28 16:59","59.786"
"COMPARTIR","2023-02-28 15:00","2023-02-28 15:59","82.929"
"COMPARTIR","2023-02-28 14:00","2023-02-28 14:59","137.786"
"COMPARTIR","2023-02-28 13:00","2023-02-28 13:59","132.214"
"COMPARTIR","2023-02-28 12:00","2023-02-28 12:59","114.857"
"COMPARTIR","2023-02-28 11:00","2023-02-28 11:59","78.429"
"COMPARTIR","2023-02-28 10:00","2023-02-28 10:59","80.571"
"COMPARTIR","2023-02-28 09:00","2023-02-28 09:59","67.286"
"COMPARTIR","2023-02-28 08:00","2023-02-28 08:59","47.143"
"COMPARTIR","2023-02-28 07:00","2023-02-28 07:59","21.857"
"COMPARTIR","2023-02-28 06:00","2023-02-28 06:59","12.0"
"COMPARTIR","2023-02-28 05:00","2023-02-28 05:59","10.929"
"COMPARTIR","2023-02-28 04:00","2023-02-28 04:59","9.857"
"COMPARTIR","2023-02-28 03:00","2023-02-28 03:59","9.429"
"COMPARTIR","2023-02-28 02:00","2023-02-28 02:59","9.857"
"COMPARTIR","2023-02-28 01:00","2023-02-28 01:59","9.429"
"COMPARTIR","2023-02-28 00:00","2023-02-28 00:59","12.429"
"COMPARTIR","2023-02-27 23:00","2023-02-27 23:59","15.0"
"COMPARTIR","2023-02-27 22:00","2023-02-27 22:59","17.786"
"COMPARTIR","2023-02-27 21:00","2023-02-27 21:59","18.0"
"COMPARTIR","2023-02-27 20:00","2023-02-27 20:59","13.714"
"COMPARTIR","2023-02-27 19:00","2023-02-27 19:59","15.857"
"COMPARTIR","2023-02-27 18:00","2023-02-27 18:59","31.929"
"COMPARTIR","2023-02-27 17:00","2023-02-27 17:59","51.643"
"COMPARTIR","2023-02-27 16:00","2023-02-27 16:59","70.714"
"COMPARTIR","2023-02-27 15:00","2023-02-27 15:59","97.929"
"COMPARTIR","2023-02-27 14:00","2023-02-27 14:59","107.571"
"COMPARTIR","2023-02-27 13:00","2023-02-27 13:59","83.143"
"COMPARTIR","2023-02-27 12:00","2023-02-27 12:59","82.929"
"COMPARTIR","2023-02-27 11:00","2023-02-27 11:59","84.857"
"COMPARTIR","2023-02-27 10:00","2023-02-27 10:59","89.357"
"COMPARTIR","2023-02-27 09:00","2023-02-27 09:59","67.5"
"COMPARTIR","2023-02-27 08:00","2023-02-27 08:59","45.214"
"COMPARTIR","2023-02-27 07:00","2023-02-27 07:59","28.714"
