"Estacion","Fecha inicial","Fecha final","O3"
"P_2. ERA OBRERO","2019-06-13 06:00","2019-06-13 06:59","1.0593878227"
"P_2. ERA OBRERO","2019-06-13 05:00","2019-06-13 05:59","0.9809146507"
"P_2. ERA OBRERO","2019-06-13 04:00","2019-06-13 04:59","1.3144256319"
"P_2. ERA OBRERO","2019-06-13 03:00","2019-06-13 03:59","0.7062585485"
"P_2. ERA OBRERO","2019-06-13 02:00","2019-06-13 02:59","2.4522866266"
"P_2. ERA OBRERO","2019-06-13 01:00","2019-06-13 01:59","0.7847317205"
"P_2. ERA OBRERO","2019-06-13 00:00","2019-06-13 00:59","2.6877061428"
"P_2. ERA OBRERO","2019-06-12 23:00","2019-06-12 23:59","3.3351098122"
"P_2. ERA OBRERO","2019-06-12 22:00","2019-06-12 22:59","2.6092329707"
"P_2. ERA OBRERO","2019-06-12 21:00","2019-06-12 21:59","2.4326683336"
"P_2. ERA OBRERO","2019-06-12 20:00","2019-06-12 20:59","1.7067914921"
"P_2. ERA OBRERO","2019-06-12 19:00","2019-06-12 19:59","3.3154915192"
"P_2. ERA OBRERO","2019-06-12 18:00","2019-06-12 18:59","2.6092329707"
"P_2. ERA OBRERO","2019-06-12 17:00","2019-06-12 17:59","10.5938782271"
"P_2. ERA OBRERO","2019-06-12 16:00","2019-06-12 16:59","19.5986747201"
"P_2. ERA OBRERO","2019-06-12 15:00","2019-06-12 15:59","35.2933091307"
"P_2. ERA OBRERO","2019-06-12 14:00","2019-06-12 14:59","31.369650528"
"P_2. ERA OBRERO","2019-06-12 13:00","2019-06-12 13:59","21.0504284031"
"P_2. ERA OBRERO","2019-06-12 12:00","2019-06-12 12:59","24.6798126105"
"P_2. ERA OBRERO","2019-06-12 11:00","2019-06-12 11:59","24.8367589547"
"P_2. ERA OBRERO","2019-06-12 10:00","2019-06-12 10:59","16.8521136983"
"P_2. ERA OBRERO","2019-06-12 09:00","2019-06-12 09:59","9.8287647996"
"P_2. ERA OBRERO","2019-06-12 08:00","2019-06-12 08:59","2.7465610218"
"P_2. ERA OBRERO","2019-06-12 07:00","2019-06-12 07:59","1.1574792878"
"P_2. ERA OBRERO","2019-06-12 06:00","2019-06-12 06:59","0.7258768415"
"P_2. ERA OBRERO","2019-06-12 05:00","2019-06-12 05:59","0.7454951345"
"P_2. ERA OBRERO","2019-06-12 04:00","2019-06-12 04:59","0.6670219624"
"P_2. ERA OBRERO","2019-06-12 03:00","2019-06-12 03:59","0.7258768415"
"P_2. ERA OBRERO","2019-06-12 02:00","2019-06-12 02:59","0.5493122044"
"P_2. ERA OBRERO","2019-06-12 01:00","2019-06-12 01:59","1.0593878227"
"P_2. ERA OBRERO","2019-06-12 00:00","2019-06-12 00:59","1.3536622179"
"P_2. ERA OBRERO","2019-06-11 23:00","2019-06-11 23:59","0.7062585485"
"P_2. ERA OBRERO","2019-06-11 22:00","2019-06-11 22:59","0.6081670834"
"P_2. ERA OBRERO","2019-06-11 21:00","2019-06-11 21:59","1.1574792878"
"P_2. ERA OBRERO","2019-06-11 20:00","2019-06-11 20:59","1.5694634411"
"P_2. ERA OBRERO","2019-06-11 19:00","2019-06-11 19:59","1.3340439249"
"P_2. ERA OBRERO","2019-06-11 18:00","2019-06-11 18:59","1.8637378362"
"P_2. ERA OBRERO","2019-06-11 17:00","2019-06-11 17:59","6.8271659686"
"P_2. ERA OBRERO","2019-06-11 16:00","2019-06-11 16:59","18.5589051904"
"P_2. ERA OBRERO","2019-06-11 15:00","2019-06-11 15:59","52.4004606381"
"P_2. ERA OBRERO","2019-06-11 14:00","2019-06-11 14:59","45.7890958927"
"P_2. ERA OBRERO","2019-06-11 13:00","2019-06-11 13:59","53.4598484608"
"P_2. ERA OBRERO","2019-06-11 12:00","2019-06-11 12:59","40.4725384861"
"P_2. ERA OBRERO","2019-06-11 11:00","2019-06-11 11:59","23.5615699088"
"P_2. ERA OBRERO","2019-06-11 10:00","2019-06-11 10:59","13.6347136441"
"P_2. ERA OBRERO","2019-06-11 09:00","2019-06-11 09:59","7.5922793961"
"P_2. ERA OBRERO","2019-06-11 08:00","2019-06-11 08:59","1.43213539"
"P_2. ERA OBRERO","2019-06-11 07:00","2019-06-11 07:59","1.0201512367"
"P_2. ERA OBRERO","2019-06-11 06:00","2019-06-11 06:59","0.7847317205"
"P_2. ERA OBRERO","2019-06-11 05:00","2019-06-11 05:59","0.7258768415"
"P_2. ERA OBRERO","2019-06-11 04:00","2019-06-11 04:59","1.451753683"
"P_2. ERA OBRERO","2019-06-11 03:00","2019-06-11 03:59","1.7067914921"
"P_2. ERA OBRERO","2019-06-11 02:00","2019-06-11 02:59","2.6288512638"
"P_2. ERA OBRERO","2019-06-11 01:00","2019-06-11 01:59","2.7465610218"
"P_2. ERA OBRERO","2019-06-10 23:00","2019-06-10 23:59","0.5885487904"
"P_2. ERA OBRERO","2019-06-10 22:00","2019-06-10 22:59","0.6670219624"
"P_2. ERA OBRERO","2019-06-10 21:00","2019-06-10 21:59","0.7847317205"
"P_2. ERA OBRERO","2019-06-10 20:00","2019-06-10 20:59","0.8828231856"
"P_2. ERA OBRERO","2019-06-10 19:00","2019-06-10 19:59","3.4920561563"
"P_2. ERA OBRERO","2019-06-10 18:00","2019-06-10 18:59","2.5896146777"
"P_2. ERA OBRERO","2019-06-10 17:00","2019-06-10 17:59","6.8664025546"
"P_2. ERA OBRERO","2019-06-10 16:00","2019-06-10 16:59","5.983579369"
"P_2. ERA OBRERO","2019-06-10 15:00","2019-06-10 15:59","23.2869138066"
"P_2. ERA OBRERO","2019-06-10 14:00","2019-06-10 14:59","68.3305145648"
"P_2. ERA OBRERO","2019-06-10 13:00","2019-06-10 13:59","64.0341083949"
"P_2. ERA OBRERO","2019-06-10 12:00","2019-06-10 12:59","35.8818579211"
"P_2. ERA OBRERO","2019-06-10 11:00","2019-06-10 11:59","33.0175871411"
"P_2. ERA OBRERO","2019-06-10 10:00","2019-06-10 10:59","30.8595749097"
"P_2. ERA OBRERO","2019-06-10 09:00","2019-06-10 09:59","12.3791428913"
"P_2. ERA OBRERO","2019-06-10 08:00","2019-06-10 08:59","3.2762549332"
"P_2. ERA OBRERO","2019-06-10 07:00","2019-06-10 07:59","1.451753683"
"P_2. ERA OBRERO","2019-06-10 06:00","2019-06-10 06:59","1.1378609948"
"P_2. ERA OBRERO","2019-06-10 05:00","2019-06-10 05:59","0.8435865996"
"P_2. ERA OBRERO","2019-06-10 04:00","2019-06-10 04:59","2.6092329707"
"P_2. ERA OBRERO","2019-06-10 03:00","2019-06-10 03:59","1.9814475943"
"P_2. ERA OBRERO","2019-06-10 02:00","2019-06-10 02:59","2.0991573524"
"P_2. ERA OBRERO","2019-06-10 01:00","2019-06-10 01:59","1.7460280782"
"P_2. ERA OBRERO","2019-06-10 00:00","2019-06-10 00:59","1.8048829572"
"P_2. ERA OBRERO","2019-06-09 23:00","2019-06-09 23:59","2.5896146777"
"P_2. ERA OBRERO","2019-06-09 22:00","2019-06-09 22:59","2.0991573524"
"P_2. ERA OBRERO","2019-06-09 21:00","2019-06-09 21:59","0.8828231856"
"P_2. ERA OBRERO","2019-06-09 20:00","2019-06-09 20:59","2.7465610218"
"P_2. ERA OBRERO","2019-06-09 19:00","2019-06-09 19:59","7.0822037777"
"P_2. ERA OBRERO","2019-06-09 18:00","2019-06-09 18:59","11.7905941009"
"P_2. ERA OBRERO","2019-06-09 17:00","2019-06-09 17:59","16.5186027171"
"P_2. ERA OBRERO","2019-06-09 16:00","2019-06-09 16:59","19.2455454459"
"P_2. ERA OBRERO","2019-06-09 15:00","2019-06-09 15:59","56.0102265526"
"P_2. ERA OBRERO","2019-06-09 14:00","2019-06-09 14:59","71.646006084"
"P_2. ERA OBRERO","2019-06-09 13:00","2019-06-09 13:59","53.7933594421"
"P_2. ERA OBRERO","2019-06-09 12:00","2019-06-09 12:59","57.3442704774"
"P_2. ERA OBRERO","2019-06-09 11:00","2019-06-09 11:59","52.5966435683"
"P_2. ERA OBRERO","2019-06-09 10:00","2019-06-09 10:59","45.3182568604"
"P_2. ERA OBRERO","2019-06-09 09:00","2019-06-09 09:59","27.1320992372"
"P_2. ERA OBRERO","2019-06-09 08:00","2019-06-09 08:59","10.8881526223"
"P_2. ERA OBRERO","2019-06-09 07:00","2019-06-09 07:59","5.0811378904"
"P_2. ERA OBRERO","2019-06-09 06:00","2019-06-09 06:59","1.0593878227"
"P_2. ERA OBRERO","2019-06-09 05:00","2019-06-09 05:59","0.6866402555"
"P_2. ERA OBRERO","2019-06-09 04:00","2019-06-09 04:59","0.6081670834"
"P_2. ERA OBRERO","2019-06-09 03:00","2019-06-09 03:59","1.530226855"
"P_2. ERA OBRERO","2019-06-09 02:00","2019-06-09 02:59","1.1770975808"
"P_2. ERA OBRERO","2019-06-09 01:00","2019-06-09 01:59","0.9024414786"
"P_2. ERA OBRERO","2019-06-09 00:00","2019-06-09 00:59","1.2163341668"
"P_2. ERA OBRERO","2019-06-08 23:00","2019-06-08 23:59","1.6479366131"
"P_2. ERA OBRERO","2019-06-08 22:00","2019-06-08 22:59","0.6670219624"
"P_2. ERA OBRERO","2019-06-08 21:00","2019-06-08 21:59","1.2163341668"
"P_2. ERA OBRERO","2019-06-08 20:00","2019-06-08 20:59","2.6680878498"
"P_2. ERA OBRERO","2019-06-08 19:00","2019-06-08 19:59","1.7264097852"
"P_2. ERA OBRERO","2019-06-08 18:00","2019-06-08 18:59","6.7683110895"
"P_2. ERA OBRERO","2019-06-08 17:00","2019-06-08 17:59","33.3707164154"
"P_2. ERA OBRERO","2019-06-08 16:00","2019-06-08 16:59","66.2117389194"
"P_2. ERA OBRERO","2019-06-08 15:00","2019-06-08 15:59","90.0479649304"
"P_2. ERA OBRERO","2019-06-08 14:00","2019-06-08 14:59","73.6274536784"
"P_2. ERA OBRERO","2019-06-08 13:00","2019-06-08 13:59","64.6030388923"
"P_2. ERA OBRERO","2019-06-08 12:00","2019-06-08 12:59","48.8691678958"
"P_2. ERA OBRERO","2019-06-08 11:00","2019-06-08 11:59","24.9544687127"
"P_2. ERA OBRERO","2019-06-08 10:00","2019-06-08 10:59","9.7502916275"
"P_2. ERA OBRERO","2019-06-08 09:00","2019-06-08 09:59","3.4528195703"
"P_2. ERA OBRERO","2019-06-08 08:00","2019-06-08 08:59","2.5111415057"
"P_2. ERA OBRERO","2019-06-08 07:00","2019-06-08 07:59","1.6479366131"
"P_2. ERA OBRERO","2019-06-08 06:00","2019-06-08 06:59","0.8828231856"
"P_2. ERA OBRERO","2019-06-08 05:00","2019-06-08 05:59","0.6474036694"
"P_2. ERA OBRERO","2019-06-08 04:00","2019-06-08 04:59","1.0593878227"
"P_2. ERA OBRERO","2019-06-08 03:00","2019-06-08 03:59","1.9422110083"
"P_2. ERA OBRERO","2019-06-08 02:00","2019-06-08 02:59","1.9618293013"
"P_2. ERA OBRERO","2019-06-08 01:00","2019-06-08 01:59","1.0790061157"
"P_2. ERA OBRERO","2019-06-08 00:00","2019-06-08 00:59","0.6670219624"
"P_2. ERA OBRERO","2019-06-07 23:00","2019-06-07 23:59","0.6277853764"
"P_2. ERA OBRERO","2019-06-07 22:00","2019-06-07 22:59","0.7062585485"
"P_2. ERA OBRERO","2019-06-07 21:00","2019-06-07 21:59","0.5689304974"
"P_2. ERA OBRERO","2019-06-07 20:00","2019-06-07 20:59","0.7847317205"
"P_2. ERA OBRERO","2019-06-07 19:00","2019-06-07 19:59","0.6277853764"
"P_2. ERA OBRERO","2019-06-07 18:00","2019-06-07 18:59","0.7847317205"
"P_2. ERA OBRERO","2019-06-07 17:00","2019-06-07 17:59","1.0986244087"
"P_2. ERA OBRERO","2019-06-07 16:00","2019-06-07 16:59","4.6495354441"
"P_2. ERA OBRERO","2019-06-07 15:00","2019-06-07 15:59","8.7497586839"
"P_2. ERA OBRERO","2019-06-07 14:00","2019-06-07 14:59","20.7953905939"
"P_2. ERA OBRERO","2019-06-07 13:00","2019-06-07 13:59","24.8367589547"
"P_2. ERA OBRERO","2019-06-07 12:00","2019-06-07 12:59","5.4735037507"
"P_2. ERA OBRERO","2019-06-07 11:00","2019-06-07 11:59","16.2047100289"
"P_2. ERA OBRERO","2019-06-07 10:00","2019-06-07 10:59","11.4767014127"
"P_2. ERA OBRERO","2019-06-07 09:00","2019-06-07 09:59","5.8658696109"
"P_2. ERA OBRERO","2019-06-07 08:00","2019-06-07 08:59","2.4719049197"
"P_2. ERA OBRERO","2019-06-07 07:00","2019-06-07 07:59","1.510608562"
"P_2. ERA OBRERO","2019-06-07 06:00","2019-06-07 06:59","0.8043500135"
"P_2. ERA OBRERO","2019-06-07 05:00","2019-06-07 05:59","1.3340439249"
"P_2. ERA OBRERO","2019-06-07 04:00","2019-06-07 04:59","2.8446524869"
"P_2. ERA OBRERO","2019-06-07 03:00","2019-06-07 03:59","4.0609866537"
"P_2. ERA OBRERO","2019-06-07 02:00","2019-06-07 02:59","2.8446524869"
"P_2. ERA OBRERO","2019-06-07 01:00","2019-06-07 01:59","1.8833561293"
"P_2. ERA OBRERO","2019-06-07 00:00","2019-06-07 00:59","0.7454951345"
"P_2. ERA OBRERO","2019-06-06 23:00","2019-06-06 23:59","0.6474036694"
"P_2. ERA OBRERO","2019-06-06 22:00","2019-06-06 22:59","0.9416780646"
"P_2. ERA OBRERO","2019-06-06 21:00","2019-06-06 21:59","1.6479366131"
"P_2. ERA OBRERO","2019-06-06 20:00","2019-06-06 20:59","3.8451854306"
"P_2. ERA OBRERO","2019-06-06 19:00","2019-06-06 19:59","5.5912135087"
"P_2. ERA OBRERO","2019-06-06 18:00","2019-06-06 18:59","6.5917464524"
"P_2. ERA OBRERO","2019-06-06 17:00","2019-06-06 17:59","6.5525098664"
"P_2. ERA OBRERO","2019-06-06 16:00","2019-06-06 16:59","7.9846452564"
"P_2. ERA OBRERO","2019-06-06 15:00","2019-06-06 15:59","10.0445660227"
"P_2. ERA OBRERO","2019-06-06 14:00","2019-06-06 14:59","20.932718645"
"P_2. ERA OBRERO","2019-06-06 13:00","2019-06-06 13:59","46.5934459062"
"P_2. ERA OBRERO","2019-06-06 12:00","2019-06-06 12:59","52.204277708"
"P_2. ERA OBRERO","2019-06-06 11:00","2019-06-06 11:59","37.7455957573"
"P_2. ERA OBRERO","2019-06-06 10:00","2019-06-06 10:59","25.6803455542"
"P_2. ERA OBRERO","2019-06-06 09:00","2019-06-06 09:59","19.382873497"
"P_2. ERA OBRERO","2019-06-06 08:00","2019-06-06 08:59","4.7672452022"
"P_2. ERA OBRERO","2019-06-06 07:00","2019-06-06 07:59","1.5694634411"
"P_2. ERA OBRERO","2019-06-06 06:00","2019-06-06 06:59","0.8435865996"
"P_2. ERA OBRERO","2019-06-06 05:00","2019-06-06 05:59","1.0593878227"
"P_2. ERA OBRERO","2019-06-06 04:00","2019-06-06 04:59","2.0795390594"
"P_2. ERA OBRERO","2019-06-06 03:00","2019-06-06 03:59","4.2375512908"
"P_2. ERA OBRERO","2019-06-06 02:00","2019-06-06 02:59","8.0042635494"
"P_2. ERA OBRERO","2019-06-06 01:00","2019-06-06 01:59","6.5328915734"
"P_2. ERA OBRERO","2019-06-06 00:00","2019-06-06 00:59","4.1394598258"
"P_2. ERA OBRERO","2019-06-05 23:00","2019-06-05 23:59","2.4326683336"
"P_2. ERA OBRERO","2019-06-05 22:00","2019-06-05 22:59","3.4920561563"
"P_2. ERA OBRERO","2019-06-05 21:00","2019-06-05 21:59","3.7863305515"
"P_2. ERA OBRERO","2019-06-05 20:00","2019-06-05 20:59","9.8680013856"
"P_2. ERA OBRERO","2019-06-05 19:00","2019-06-05 19:59","8.3966294096"
"P_2. ERA OBRERO","2019-06-05 18:00","2019-06-05 18:59","7.9257903773"
"P_2. ERA OBRERO","2019-06-05 17:00","2019-06-05 17:59","8.4554842887"
"P_2. ERA OBRERO","2019-06-05 16:00","2019-06-05 16:59","12.1437233751"
"P_2. ERA OBRERO","2019-06-05 15:00","2019-06-05 15:59","47.4958873848"
"P_2. ERA OBRERO","2019-06-05 13:00","2019-06-05 13:59","101.7404675662"
"P_2. ERA OBRERO","2019-06-05 12:00","2019-06-05 12:59","62.2096071447"
"P_2. ERA OBRERO","2019-06-05 11:00","2019-06-05 11:59","31.2127041839"
"P_2. ERA OBRERO","2019-06-05 10:00","2019-06-05 10:59","28.368051697"
"P_2. ERA OBRERO","2019-06-05 09:00","2019-06-05 09:59","19.3044003249"
"P_2. ERA OBRERO","2019-06-05 08:00","2019-06-05 08:59","10.7900611572"
"P_2. ERA OBRERO","2019-06-05 07:00","2019-06-05 07:59","3.0800720031"
"P_2. ERA OBRERO","2019-06-05 06:00","2019-06-05 06:59","1.0593878227"
"P_2. ERA OBRERO","2019-06-05 05:00","2019-06-05 05:59","2.5111415057"
"P_2. ERA OBRERO","2019-06-05 04:00","2019-06-05 04:59","8.0827367214"
"P_2. ERA OBRERO","2019-06-05 03:00","2019-06-05 03:59","9.5933452834"
"P_2. ERA OBRERO","2019-06-05 02:00","2019-06-05 02:59","10.2211306599"
"P_2. ERA OBRERO","2019-06-05 01:00","2019-06-05 01:59","8.945941614"
"P_2. ERA OBRERO","2019-06-05 00:00","2019-06-05 00:59","6.0620525411"
"P_2. ERA OBRERO","2019-06-04 23:00","2019-06-04 23:59","7.513806224"
"P_2. ERA OBRERO","2019-06-04 22:00","2019-06-04 22:59","8.2200647725"
"P_2. ERA OBRERO","2019-06-04 21:00","2019-06-04 21:59","15.7338709965"
"P_2. ERA OBRERO","2019-06-04 20:00","2019-06-04 20:59","8.1808281865"
"P_2. ERA OBRERO","2019-06-04 19:00","2019-06-04 19:59","4.0413683607"
"P_2. ERA OBRERO","2019-06-04 18:00","2019-06-04 18:59","6.0424342481"
"P_2. ERA OBRERO","2019-06-04 17:00","2019-06-04 17:59","8.0631184284"
"P_2. ERA OBRERO","2019-06-04 16:00","2019-06-04 16:59","10.5742599341"
"P_2. ERA OBRERO","2019-06-04 15:00","2019-06-04 15:59","17.872264935"
"P_2. ERA OBRERO","2019-06-04 14:00","2019-06-04 14:59","51.4587825735"
"P_2. ERA OBRERO","2019-06-04 13:00","2019-06-04 13:59","59.63961076"
"P_2. ERA OBRERO","2019-06-04 12:00","2019-06-04 12:59","49.4380983931"
"P_2. ERA OBRERO","2019-06-04 11:00","2019-06-04 11:59","41.0218506905"
"P_2. ERA OBRERO","2019-06-04 10:00","2019-06-04 10:59","58.6194595233"
"P_2. ERA OBRERO","2019-06-04 09:00","2019-06-04 09:59","171.8562467952"
"P_2. ERA OBRERO","2019-06-04 08:00","2019-06-04 08:59","12.7322721655"
"P_2. ERA OBRERO","2019-06-04 07:00","2019-06-04 07:59","3.3743463983"
"P_2. ERA OBRERO","2019-06-04 06:00","2019-06-04 06:59","0.9612963576"
"P_2. ERA OBRERO","2019-06-04 05:00","2019-06-04 05:59","0.6474036694"
"P_2. ERA OBRERO","2019-06-04 04:00","2019-06-04 04:59","1.8637378362"
"P_2. ERA OBRERO","2019-06-04 03:00","2019-06-04 03:59","1.6479366131"
"P_2. ERA OBRERO","2019-06-04 02:00","2019-06-04 02:59","2.4719049197"
"P_2. ERA OBRERO","2019-06-04 01:00","2019-06-04 01:59","1.9618293013"
"P_2. ERA OBRERO","2019-06-04 00:00","2019-06-04 00:59","0.6866402555"
"P_2. ERA OBRERO","2019-06-03 23:00","2019-06-03 23:59","0.6081670834"
"P_2. ERA OBRERO","2019-06-03 22:00","2019-06-03 22:59","1.6283183201"
"P_2. ERA OBRERO","2019-06-03 21:00","2019-06-03 21:59","5.8854879039"
"P_2. ERA OBRERO","2019-06-03 20:00","2019-06-03 20:59","7.513806224"
"P_2. ERA OBRERO","2019-06-03 19:00","2019-06-03 19:59","6.8271659686"
"P_2. ERA OBRERO","2019-06-03 18:00","2019-06-03 18:59","5.5323586297"
"P_2. ERA OBRERO","2019-06-03 17:00","2019-06-03 17:59","13.0265465607"
"P_2. ERA OBRERO","2019-06-03 16:00","2019-06-03 16:59","21.3054662123"
"P_2. ERA OBRERO","2019-06-03 15:00","2019-06-03 15:59","68.4089877369"
"P_2. ERA OBRERO","2019-06-03 14:00","2019-06-03 14:59","69.1544828714"
"P_2. ERA OBRERO","2019-06-03 13:00","2019-06-03 13:59","73.6274536784"
"P_2. ERA OBRERO","2019-06-03 12:00","2019-06-03 12:59","67.9185304115"
"P_2. ERA OBRERO","2019-06-03 11:00","2019-06-03 11:59","42.9444434058"
"P_2. ERA OBRERO","2019-06-03 10:00","2019-06-03 10:59","41.8850555831"
"P_2. ERA OBRERO","2019-06-03 09:00","2019-06-03 09:59","28.6427077992"
"P_2. ERA OBRERO","2019-06-03 08:00","2019-06-03 08:59","13.0854014398"
"P_2. ERA OBRERO","2019-06-03 07:00","2019-06-03 07:59","4.4925891"
"P_2. ERA OBRERO","2019-06-03 06:00","2019-06-03 06:59","1.2359524598"
"P_2. ERA OBRERO","2019-06-03 05:00","2019-06-03 05:59","1.0397695297"
"P_2. ERA OBRERO","2019-06-03 04:00","2019-06-03 04:59","0.8043500135"
"P_2. ERA OBRERO","2019-06-03 03:00","2019-06-03 03:59","0.7258768415"
"P_2. ERA OBRERO","2019-06-03 02:00","2019-06-03 02:59","1.2751890459"
"P_2. ERA OBRERO","2019-06-03 01:00","2019-06-03 01:59","0.7651134275"
"P_2. ERA OBRERO","2019-06-03 00:00","2019-06-03 00:59","0.6277853764"
"P_2. ERA OBRERO","2019-06-02 23:00","2019-06-02 23:59","1.8048829572"
"P_2. ERA OBRERO","2019-06-02 22:00","2019-06-02 22:59","4.9045732533"
"P_2. ERA OBRERO","2019-06-02 21:00","2019-06-02 21:59","4.6299171511"
"P_2. ERA OBRERO","2019-06-02 20:00","2019-06-02 20:59","7.1999135358"
"P_2. ERA OBRERO","2019-06-02 19:00","2019-06-02 19:59","8.7497586839"
"P_2. ERA OBRERO","2019-06-02 18:00","2019-06-02 18:59","12.6930355795"
"P_2. ERA OBRERO","2019-06-02 17:00","2019-06-02 17:59","24.4640113874"
"P_2. ERA OBRERO","2019-06-02 16:00","2019-06-02 16:59","40.295973849"
"P_2. ERA OBRERO","2019-06-02 15:00","2019-06-02 15:59","48.6533666726"
"P_2. ERA OBRERO","2019-06-02 14:00","2019-06-02 14:59","54.2249618884"
"P_2. ERA OBRERO","2019-06-02 13:00","2019-06-02 13:59","50.9487069552"
"P_2. ERA OBRERO","2019-06-02 12:00","2019-06-02 12:59","57.3638887705"
"P_2. ERA OBRERO","2019-06-02 11:00","2019-06-02 11:59","59.9535034482"
"P_2. ERA OBRERO","2019-06-02 10:00","2019-06-02 10:59","42.6501690106"
"P_2. ERA OBRERO","2019-06-02 09:00","2019-06-02 09:59","26.9947711861"
"P_2. ERA OBRERO","2019-06-02 08:00","2019-06-02 08:59","8.4947208747"
"P_2. ERA OBRERO","2019-06-02 07:00","2019-06-02 07:59","2.3934317476"
"P_2. ERA OBRERO","2019-06-02 06:00","2019-06-02 06:59","1.1182427017"
"P_2. ERA OBRERO","2019-06-02 05:00","2019-06-02 05:59","0.7062585485"
"P_2. ERA OBRERO","2019-06-02 04:00","2019-06-02 04:59","0.7258768415"
"P_2. ERA OBRERO","2019-06-02 03:00","2019-06-02 03:59","0.9220597716"
"P_2. ERA OBRERO","2019-06-02 02:00","2019-06-02 02:59","0.7258768415"
"P_2. ERA OBRERO","2019-06-02 01:00","2019-06-02 01:59","0.8043500135"
"P_2. ERA OBRERO","2019-06-02 00:00","2019-06-02 00:59","0.6670219624"
"P_2. ERA OBRERO","2019-06-01 23:00","2019-06-01 23:59","0.7651134275"
"P_2. ERA OBRERO","2019-06-01 22:00","2019-06-01 22:59","0.7258768415"
"P_2. ERA OBRERO","2019-06-01 21:00","2019-06-01 21:59","0.8435865996"
"P_2. ERA OBRERO","2019-06-01 20:00","2019-06-01 20:59","0.8828231856"
"P_2. ERA OBRERO","2019-06-01 19:00","2019-06-01 19:59","2.0010658873"
"P_2. ERA OBRERO","2019-06-01 18:00","2019-06-01 18:59","1.8048829572"
"P_2. ERA OBRERO","2019-06-01 17:00","2019-06-01 17:59","5.983579369"
"P_2. ERA OBRERO","2019-06-01 16:00","2019-06-01 16:59","12.2025782542"
"P_2. ERA OBRERO","2019-06-01 15:00","2019-06-01 15:59","21.4035576774"
"P_2. ERA OBRERO","2019-06-01 14:00","2019-06-01 14:59","21.9921064677"
"P_2. ERA OBRERO","2019-06-01 13:00","2019-06-01 13:59","41.9635287551"
"P_2. ERA OBRERO","2019-06-01 12:00","2019-06-01 12:59","36.7254445206"
"P_2. ERA OBRERO","2019-06-01 11:00","2019-06-01 11:59","26.2296577586"
"P_2. ERA OBRERO","2019-06-01 10:00","2019-06-01 10:59","12.7911270446"
"P_2. ERA OBRERO","2019-06-01 09:00","2019-06-01 09:59","5.2773208205"
"P_2. ERA OBRERO","2019-06-01 08:00","2019-06-01 08:59","1.6087000271"
"P_2. ERA OBRERO","2019-06-01 07:00","2019-06-01 07:59","1.0201512367"
"P_2. ERA OBRERO","2019-06-01 06:00","2019-06-01 06:59","0.6670219624"
"P_2. ERA OBRERO","2019-06-01 05:00","2019-06-01 05:59","0.7651134275"
"P_2. ERA OBRERO","2019-06-01 04:00","2019-06-01 04:59","0.8632048926"
"P_2. ERA OBRERO","2019-06-01 03:00","2019-06-01 03:59","0.8239683066"
"P_2. ERA OBRERO","2019-06-01 02:00","2019-06-01 02:59","1.0397695297"
"P_2. ERA OBRERO","2019-06-01 01:00","2019-06-01 01:59","1.5694634411"
"P_2. ERA OBRERO","2019-06-01 00:00","2019-06-01 00:59","0.8435865996"
"P_2. ERA OBRERO","2019-05-31 07:00","2019-05-31 07:59","0.9809146507"
"P_2. ERA OBRERO","2019-05-31 06:00","2019-05-31 06:59","0.7847317205"
"P_2. ERA OBRERO","2019-05-31 05:00","2019-05-31 05:59","1.3732805109"
"P_2. ERA OBRERO","2019-05-31 04:00","2019-05-31 04:59","1.1770975808"
"P_2. ERA OBRERO","2019-05-31 03:00","2019-05-31 03:59","0.9809146507"
"P_2. ERA OBRERO","2019-05-31 02:00","2019-05-31 02:59","0.7847317205"
"P_2. ERA OBRERO","2019-05-31 01:00","2019-05-31 01:59","0.9809146507"
"P_2. ERA OBRERO","2019-05-31 00:00","2019-05-31 00:59","0.7847317205"
"P_2. ERA OBRERO","2019-05-30 23:00","2019-05-30 23:59","0.7847317205"
"P_2. ERA OBRERO","2019-05-30 22:00","2019-05-30 22:59","0.7847317205"
"P_2. ERA OBRERO","2019-05-30 21:00","2019-05-30 21:59","0.5885487904"
"P_2. ERA OBRERO","2019-05-30 20:00","2019-05-30 20:59","0.5885487904"
"P_2. ERA OBRERO","2019-05-30 19:00","2019-05-30 19:59","0.7847317205"
"P_2. ERA OBRERO","2019-05-30 18:00","2019-05-30 18:59","0.7847317205"
"P_2. ERA OBRERO","2019-05-30 17:00","2019-05-30 17:59","1.3732805109"
"P_2. ERA OBRERO","2019-05-30 16:00","2019-05-30 16:59","3.7274756725"
"P_2. ERA OBRERO","2019-05-30 15:00","2019-05-30 15:59","23.5419516158"
"P_2. ERA OBRERO","2019-05-30 14:00","2019-05-30 14:59","47.4762690918"
"P_2. ERA OBRERO","2019-05-30 13:00","2019-05-30 13:59","44.72970807"
"P_2. ERA OBRERO","2019-05-30 12:00","2019-05-30 12:59","27.0732443582"
"P_2. ERA OBRERO","2019-05-30 11:00","2019-05-30 11:59","18.4411954324"
"P_2. ERA OBRERO","2019-05-30 10:00","2019-05-30 10:59","8.2396830655"
"P_2. ERA OBRERO","2019-05-30 09:00","2019-05-30 09:59","2.7465610218"
"P_2. ERA OBRERO","2019-05-30 08:00","2019-05-30 08:59","1.1770975808"
"P_2. ERA OBRERO","2019-05-30 07:00","2019-05-30 07:59","0.9809146507"
