"Estacion","Fecha inicial","Fecha final","SO2"
"BASE AÉREA","2019-04-24 16:00","2019-04-24 16:59","6.1006543539"
"BASE AÉREA","2019-04-24 15:00","2019-04-24 15:59","4.1631074776"
"BASE AÉREA","2019-04-24 14:00","2019-04-24 14:59","4.7129518614"
"BASE AÉREA","2019-04-24 13:00","2019-04-24 13:59","4.555853466"
"BASE AÉREA","2019-04-24 12:00","2019-04-24 12:59","4.9485994544"
"BASE AÉREA","2019-04-24 11:00","2019-04-24 11:59","4.6344026637"
"BASE AÉREA","2019-04-24 10:00","2019-04-24 10:59","4.6082195978"
"BASE AÉREA","2019-04-24 09:00","2019-04-24 09:59","4.4511212024"
"BASE AÉREA","2019-04-24 08:00","2019-04-24 08:59","5.3937115747"
"BASE AÉREA","2019-04-24 07:00","2019-04-24 07:59","6.6766818036"
"BASE AÉREA","2019-04-24 06:00","2019-04-24 06:59","5.6293591678"
"BASE AÉREA","2019-04-24 05:00","2019-04-24 05:59","4.5034873342"
"BASE AÉREA","2019-04-24 04:00","2019-04-24 04:59","2.6968557873"
"BASE AÉREA","2019-04-24 03:00","2019-04-24 03:59","2.775404985"
"BASE AÉREA","2019-04-24 02:00","2019-04-24 02:59","2.775404985"
"BASE AÉREA","2019-04-24 01:00","2019-04-24 01:59","2.9063203145"
"BASE AÉREA","2019-04-24 00:00","2019-04-24 00:59","3.299066303"
"BASE AÉREA","2019-04-23 23:00","2019-04-23 23:59","3.6132630937"
"BASE AÉREA","2019-04-23 22:00","2019-04-23 22:59","2.8277711168"
"BASE AÉREA","2019-04-23 21:00","2019-04-23 21:59","3.4037985666"
"BASE AÉREA","2019-04-23 20:00","2019-04-23 20:59","5.5246269042"
"BASE AÉREA","2019-04-23 19:00","2019-04-23 19:59","7.5145399123"
"BASE AÉREA","2019-04-23 18:00","2019-04-23 18:59","7.854919769"
"BASE AÉREA","2019-04-23 17:00","2019-04-23 17:59","3.8750937527"
"BASE AÉREA","2019-04-23 15:00","2019-04-23 15:59","3.9798260163"
"BASE AÉREA","2019-04-23 14:00","2019-04-23 14:59","4.294022807"
"BASE AÉREA","2019-04-23 13:00","2019-04-23 13:59","4.1369244117"
"BASE AÉREA","2019-04-23 12:00","2019-04-23 12:59","3.8750937527"
"BASE AÉREA","2019-04-23 11:00","2019-04-23 11:59","4.5820365319"
"BASE AÉREA","2019-04-23 10:00","2019-04-23 10:59","3.5608969619"
"BASE AÉREA","2019-04-23 09:00","2019-04-23 09:59","5.0271486521"
"BASE AÉREA","2019-04-23 08:00","2019-04-23 08:59","5.9697390244"
"BASE AÉREA","2019-04-23 07:00","2019-04-23 07:59","8.0643842961"
"BASE AÉREA","2019-04-23 06:00","2019-04-23 06:59","7.2003431216"
"BASE AÉREA","2019-04-23 05:00","2019-04-23 05:59","6.0482882221"
"BASE AÉREA","2019-04-23 04:00","2019-04-23 04:59","3.5870800278"
"BASE AÉREA","2019-04-23 03:00","2019-04-23 03:59","2.9063203145"
"BASE AÉREA","2019-04-23 02:00","2019-04-23 02:59","2.9325033804"
"BASE AÉREA","2019-04-23 01:00","2019-04-23 01:59","3.2205171053"
"BASE AÉREA","2019-04-23 00:00","2019-04-23 00:59","3.1157848417"
"BASE AÉREA","2019-04-22 23:00","2019-04-22 23:59","3.0110525781"
"BASE AÉREA","2019-04-22 22:00","2019-04-22 22:59","3.7179953573"
"BASE AÉREA","2019-04-22 21:00","2019-04-22 21:59","3.7441784232"
"BASE AÉREA","2019-04-22 20:00","2019-04-22 20:59","3.9798260163"
"BASE AÉREA","2019-04-22 19:00","2019-04-22 19:59","3.9798260163"
"BASE AÉREA","2019-04-22 18:00","2019-04-22 18:59","4.1369244117"
"BASE AÉREA","2019-04-22 17:00","2019-04-22 17:59","5.6031761019"
"BASE AÉREA","2019-04-22 16:00","2019-04-22 16:59","6.074471288"
"BASE AÉREA","2019-04-22 15:00","2019-04-22 15:59","5.0271486521"
"BASE AÉREA","2019-04-22 14:00","2019-04-22 14:59","4.6344026637"
"BASE AÉREA","2019-04-22 13:00","2019-04-22 13:59","3.8489106868"
"BASE AÉREA","2019-04-22 12:00","2019-04-22 12:59","3.796544555"
"BASE AÉREA","2019-04-22 11:00","2019-04-22 11:59","5.2104301134"
"BASE AÉREA","2019-04-22 10:00","2019-04-22 10:59","4.7129518614"
"BASE AÉREA","2019-04-22 09:00","2019-04-22 09:59","5.0009655862"
"BASE AÉREA","2019-04-22 08:00","2019-04-22 08:59","6.833780199"
"BASE AÉREA","2019-04-22 07:00","2019-04-22 07:59","8.0382012302"
"BASE AÉREA","2019-04-22 06:00","2019-04-22 06:59","8.5618625482"
"BASE AÉREA","2019-04-22 05:00","2019-04-22 05:59","5.7864575631"
"BASE AÉREA","2019-04-22 04:00","2019-04-22 04:59","3.1681509735"
"BASE AÉREA","2019-04-22 03:00","2019-04-22 03:59","2.8539541827"
"BASE AÉREA","2019-04-22 02:00","2019-04-22 02:59","2.9586864463"
"BASE AÉREA","2019-04-22 01:00","2019-04-22 01:59","2.9063203145"
"BASE AÉREA","2019-04-22 00:00","2019-04-22 00:59","2.9063203145"
"BASE AÉREA","2019-04-21 23:00","2019-04-21 23:59","3.299066303"
"BASE AÉREA","2019-04-21 22:00","2019-04-21 22:59","4.1107413458"
"BASE AÉREA","2019-04-21 21:00","2019-04-21 21:59","4.1107413458"
"BASE AÉREA","2019-04-21 20:00","2019-04-21 20:59","4.8700502568"
"BASE AÉREA","2019-04-21 19:00","2019-04-21 19:59","2.8539541827"
"BASE AÉREA","2019-04-21 18:00","2019-04-21 18:59","3.6132630937"
"BASE AÉREA","2019-04-21 17:00","2019-04-21 17:59","3.6918122914"
"BASE AÉREA","2019-04-21 16:00","2019-04-21 16:59","2.9848695122"
"BASE AÉREA","2019-04-21 15:00","2019-04-21 15:59","2.9325033804"
"BASE AÉREA","2019-04-21 14:00","2019-04-21 14:59","4.0060090822"
"BASE AÉREA","2019-04-21 13:00","2019-04-21 13:59","3.4561646983"
"BASE AÉREA","2019-04-21 12:00","2019-04-21 12:59","3.299066303"
"BASE AÉREA","2019-04-21 11:00","2019-04-21 11:59","2.8801372486"
"BASE AÉREA","2019-04-21 10:00","2019-04-21 10:59","2.8801372486"
"BASE AÉREA","2019-04-21 09:00","2019-04-21 09:59","3.2205171053"
"BASE AÉREA","2019-04-21 08:00","2019-04-21 08:59","3.2467001712"
"BASE AÉREA","2019-04-21 07:00","2019-04-21 07:59","2.7492219191"
"BASE AÉREA","2019-04-21 06:00","2019-04-21 06:59","2.7230388532"
"BASE AÉREA","2019-04-21 05:00","2019-04-21 05:59","3.037235644"
"BASE AÉREA","2019-04-21 04:00","2019-04-21 04:59","2.9848695122"
"BASE AÉREA","2019-04-21 03:00","2019-04-21 03:59","3.3776155007"
"BASE AÉREA","2019-04-21 02:00","2019-04-21 02:59","3.5085308301"
"BASE AÉREA","2019-04-21 01:00","2019-04-21 01:59","3.299066303"
"BASE AÉREA","2019-04-21 00:00","2019-04-21 00:59","3.4561646983"
"BASE AÉREA","2019-04-20 23:00","2019-04-20 23:59","2.9586864463"
"BASE AÉREA","2019-04-20 22:00","2019-04-20 22:59","3.8750937527"
"BASE AÉREA","2019-04-20 21:00","2019-04-20 21:59","5.1056978498"
"BASE AÉREA","2019-04-20 20:00","2019-04-20 20:59","4.3202058729"
"BASE AÉREA","2019-04-20 19:00","2019-04-20 19:59","5.0009655862"
"BASE AÉREA","2019-04-20 18:00","2019-04-20 18:59","4.1631074776"
"BASE AÉREA","2019-04-20 17:00","2019-04-20 17:59","3.7179953573"
"BASE AÉREA","2019-04-20 16:00","2019-04-20 16:59","3.0110525781"
"BASE AÉREA","2019-04-20 15:00","2019-04-20 15:59","3.5870800278"
"BASE AÉREA","2019-04-20 14:00","2019-04-20 14:59","4.0321921481"
"BASE AÉREA","2019-04-20 13:00","2019-04-20 13:59","3.5085308301"
"BASE AÉREA","2019-04-20 12:00","2019-04-20 12:59","3.4561646983"
"BASE AÉREA","2019-04-20 11:00","2019-04-20 11:59","3.6394461596"
"BASE AÉREA","2019-04-20 10:00","2019-04-20 10:59","3.9536429504"
"BASE AÉREA","2019-04-20 09:00","2019-04-20 09:59","3.8227276209"
"BASE AÉREA","2019-04-20 08:00","2019-04-20 08:59","3.9536429504"
"BASE AÉREA","2019-04-20 07:00","2019-04-20 07:59","4.6344026637"
"BASE AÉREA","2019-04-20 06:00","2019-04-20 06:59","5.4984438383"
"BASE AÉREA","2019-04-20 05:00","2019-04-20 05:59","5.0271486521"
"BASE AÉREA","2019-04-20 04:00","2019-04-20 04:59","3.0634187099"
"BASE AÉREA","2019-04-20 03:00","2019-04-20 03:59","3.0110525781"
"BASE AÉREA","2019-04-20 02:00","2019-04-20 02:59","3.0634187099"
"BASE AÉREA","2019-04-20 01:00","2019-04-20 01:59","3.1157848417"
"BASE AÉREA","2019-04-20 00:00","2019-04-20 00:59","3.796544555"
"BASE AÉREA","2019-04-19 23:00","2019-04-19 23:59","4.1107413458"
"BASE AÉREA","2019-04-19 22:00","2019-04-19 22:59","4.6605857296"
"BASE AÉREA","2019-04-19 21:00","2019-04-19 21:59","5.2889793111"
"BASE AÉREA","2019-04-19 20:00","2019-04-19 20:59","4.2678397411"
"BASE AÉREA","2019-04-19 19:00","2019-04-19 19:59","3.8227276209"
"BASE AÉREA","2019-04-19 18:00","2019-04-19 18:59","2.9586864463"
"BASE AÉREA","2019-04-19 17:00","2019-04-19 17:59","4.0845582799"
"BASE AÉREA","2019-04-19 16:00","2019-04-19 16:59","3.796544555"
"BASE AÉREA","2019-04-19 15:00","2019-04-19 15:59","3.7179953573"
"BASE AÉREA","2019-04-19 14:00","2019-04-19 14:59","3.6656292255"
"BASE AÉREA","2019-04-19 13:00","2019-04-19 13:59","3.2728832371"
"BASE AÉREA","2019-04-19 12:00","2019-04-19 12:59","3.4823477642"
"BASE AÉREA","2019-04-19 11:00","2019-04-19 11:59","3.5085308301"
"BASE AÉREA","2019-04-19 10:00","2019-04-19 10:59","3.3252493689"
"BASE AÉREA","2019-04-19 09:00","2019-04-19 09:59","3.4561646983"
"BASE AÉREA","2019-04-19 08:00","2019-04-19 08:59","3.5870800278"
"BASE AÉREA","2019-04-19 07:00","2019-04-19 07:59","4.0060090822"
"BASE AÉREA","2019-04-19 06:00","2019-04-19 06:59","3.6918122914"
"BASE AÉREA","2019-04-19 05:00","2019-04-19 05:59","3.6656292255"
"BASE AÉREA","2019-04-19 04:00","2019-04-19 04:59","3.2467001712"
"BASE AÉREA","2019-04-19 03:00","2019-04-19 03:59","3.0110525781"
"BASE AÉREA","2019-04-19 02:00","2019-04-19 02:59","3.0110525781"
"BASE AÉREA","2019-04-19 01:00","2019-04-19 01:59","3.299066303"
"BASE AÉREA","2019-04-19 00:00","2019-04-19 00:59","3.5870800278"
"BASE AÉREA","2019-04-18 23:00","2019-04-18 23:59","4.817684125"
"BASE AÉREA","2019-04-18 22:00","2019-04-18 22:59","5.315162377"
"BASE AÉREA","2019-04-18 21:00","2019-04-18 21:59","7.5669060441"
"BASE AÉREA","2019-04-18 20:00","2019-04-18 20:59","4.9747825203"
"BASE AÉREA","2019-04-18 19:00","2019-04-18 19:59","4.058375214"
"BASE AÉREA","2019-04-18 18:00","2019-04-18 18:59","4.5034873342"
"BASE AÉREA","2019-04-18 17:00","2019-04-18 17:59","4.3725720047"
"BASE AÉREA","2019-04-18 16:00","2019-04-18 16:59","3.8489106868"
"BASE AÉREA","2019-04-18 15:00","2019-04-18 15:59","4.3987550706"
"BASE AÉREA","2019-04-18 14:00","2019-04-18 14:59","3.6132630937"
"BASE AÉREA","2019-04-18 13:00","2019-04-18 13:59","3.4299816324"
"BASE AÉREA","2019-04-18 12:00","2019-04-18 12:59","3.6394461596"
"BASE AÉREA","2019-04-18 11:00","2019-04-18 11:59","3.796544555"
"BASE AÉREA","2019-04-18 10:00","2019-04-18 10:59","3.7441784232"
"BASE AÉREA","2019-04-18 09:00","2019-04-18 09:59","2.9848695122"
"BASE AÉREA","2019-04-18 08:00","2019-04-18 08:59","3.0634187099"
"BASE AÉREA","2019-04-18 07:00","2019-04-18 07:59","3.7703614891"
"BASE AÉREA","2019-04-18 06:00","2019-04-18 06:59","4.555853466"
"BASE AÉREA","2019-04-18 05:00","2019-04-18 05:59","3.4823477642"
"BASE AÉREA","2019-04-18 04:00","2019-04-18 04:59","3.6394461596"
"BASE AÉREA","2019-04-18 03:00","2019-04-18 03:59","3.6656292255"
"BASE AÉREA","2019-04-18 02:00","2019-04-18 02:59","3.9012768186"
"BASE AÉREA","2019-04-18 01:00","2019-04-18 01:59","4.2678397411"
"BASE AÉREA","2019-04-18 00:00","2019-04-18 00:59","5.0271486521"
"BASE AÉREA","2019-04-17 23:00","2019-04-17 23:59","6.2315696834"
"BASE AÉREA","2019-04-17 22:00","2019-04-17 22:59","6.5457664741"
"BASE AÉREA","2019-04-17 21:00","2019-04-17 21:59","7.7501875054"
"BASE AÉREA","2019-04-17 20:00","2019-04-17 20:59","8.1429334938"
"BASE AÉREA","2019-04-17 19:00","2019-04-17 19:59","6.6243156718"
"BASE AÉREA","2019-04-17 18:00","2019-04-17 18:59","4.9747825203"
"BASE AÉREA","2019-04-17 17:00","2019-04-17 17:59","3.9012768186"
"BASE AÉREA","2019-04-17 16:00","2019-04-17 16:59","4.0321921481"
"BASE AÉREA","2019-04-17 15:00","2019-04-17 15:59","5.9435559585"
"BASE AÉREA","2019-04-17 14:00","2019-04-17 14:59","5.5508099701"
"BASE AÉREA","2019-04-17 13:00","2019-04-17 13:59","5.2627962452"
"BASE AÉREA","2019-04-17 12:00","2019-04-17 12:59","5.4198946406"
"BASE AÉREA","2019-04-17 11:00","2019-04-17 11:59","4.8700502568"
"BASE AÉREA","2019-04-17 10:00","2019-04-17 10:59","6.3886680788"
"BASE AÉREA","2019-04-17 09:00","2019-04-17 09:59","7.095610858"
"BASE AÉREA","2019-04-17 08:00","2019-04-17 08:59","7.7240044395"
"BASE AÉREA","2019-04-17 07:00","2019-04-17 07:59","7.9596520326"
"BASE AÉREA","2019-04-17 06:00","2019-04-17 06:59","5.9435559585"
"BASE AÉREA","2019-04-17 05:00","2019-04-17 05:59","4.9485994544"
"BASE AÉREA","2019-04-17 04:00","2019-04-17 04:59","3.0110525781"
"BASE AÉREA","2019-04-17 03:00","2019-04-17 03:59","2.8801372486"
"BASE AÉREA","2019-04-17 02:00","2019-04-17 02:59","2.9325033804"
"BASE AÉREA","2019-04-17 01:00","2019-04-17 01:59","3.299066303"
"BASE AÉREA","2019-04-17 00:00","2019-04-17 00:59","4.1631074776"
"BASE AÉREA","2019-04-16 23:00","2019-04-16 23:59","3.6918122914"
"BASE AÉREA","2019-04-16 22:00","2019-04-16 22:59","3.4823477642"
"BASE AÉREA","2019-04-16 21:00","2019-04-16 21:59","6.6766818036"
"BASE AÉREA","2019-04-16 20:00","2019-04-16 20:59","7.3574415169"
"BASE AÉREA","2019-04-16 19:00","2019-04-16 19:59","4.5820365319"
"BASE AÉREA","2019-04-16 18:00","2019-04-16 18:59","3.2467001712"
"BASE AÉREA","2019-04-16 17:00","2019-04-16 17:59","3.4037985666"
"BASE AÉREA","2019-04-16 16:00","2019-04-16 16:59","3.6918122914"
"BASE AÉREA","2019-04-16 15:00","2019-04-16 15:59","4.7129518614"
"BASE AÉREA","2019-04-16 14:00","2019-04-16 14:59","4.4249381365"
"BASE AÉREA","2019-04-16 13:00","2019-04-16 13:59","3.6132630937"
"BASE AÉREA","2019-04-16 12:00","2019-04-16 12:59","4.3725720047"
"BASE AÉREA","2019-04-16 11:00","2019-04-16 11:59","4.3202058729"
"BASE AÉREA","2019-04-16 10:00","2019-04-16 10:59","4.3202058729"
"BASE AÉREA","2019-04-16 09:00","2019-04-16 09:59","4.3463889388"
"BASE AÉREA","2019-04-16 08:00","2019-04-16 08:59","5.5246269042"
"BASE AÉREA","2019-04-16 07:00","2019-04-16 07:59","7.5145399123"
"BASE AÉREA","2019-04-16 06:00","2019-04-16 06:59","9.0855238661"
"BASE AÉREA","2019-04-16 05:00","2019-04-16 05:59","6.4148511447"
"BASE AÉREA","2019-04-16 04:00","2019-04-16 04:59","3.9274598845"
"BASE AÉREA","2019-04-16 03:00","2019-04-16 03:59","3.534713896"
"BASE AÉREA","2019-04-16 02:00","2019-04-16 02:59","3.9012768186"
"BASE AÉREA","2019-04-16 01:00","2019-04-16 01:59","3.8489106868"
"BASE AÉREA","2019-04-16 00:00","2019-04-16 00:59","4.555853466"
"BASE AÉREA","2019-04-15 23:00","2019-04-15 23:59","5.6555422337"
"BASE AÉREA","2019-04-15 22:00","2019-04-15 22:59","4.9485994544"
"BASE AÉREA","2019-04-15 21:00","2019-04-15 21:59","5.4984438383"
"BASE AÉREA","2019-04-15 20:00","2019-04-15 20:59","7.6716383077"
"BASE AÉREA","2019-04-15 19:00","2019-04-15 19:59","8.9022424048"
"BASE AÉREA","2019-04-15 18:00","2019-04-15 18:59","6.9385124626"
"BASE AÉREA","2019-04-15 17:00","2019-04-15 17:59","8.4571302846"
"BASE AÉREA","2019-04-15 16:00","2019-04-15 16:59","6.7290479354"
"BASE AÉREA","2019-04-15 15:00","2019-04-15 15:59","4.4511212024"
"BASE AÉREA","2019-04-15 14:00","2019-04-15 14:59","5.4198946406"
"BASE AÉREA","2019-04-15 13:00","2019-04-15 13:59","4.4511212024"
"BASE AÉREA","2019-04-15 12:00","2019-04-15 12:59","4.9747825203"
"BASE AÉREA","2019-04-15 11:00","2019-04-15 11:59","4.6867687955"
"BASE AÉREA","2019-04-15 10:00","2019-04-15 10:59","4.6082195978"
"BASE AÉREA","2019-04-15 09:00","2019-04-15 09:59","4.7915010591"
"BASE AÉREA","2019-04-15 08:00","2019-04-15 08:59","4.6344026637"
"BASE AÉREA","2019-04-15 07:00","2019-04-15 07:59","6.2577527493"
"BASE AÉREA","2019-04-15 06:00","2019-04-15 06:59","6.1792035516"
"BASE AÉREA","2019-04-15 05:00","2019-04-15 05:59","4.2678397411"
"BASE AÉREA","2019-04-15 04:00","2019-04-15 04:59","3.037235644"
"BASE AÉREA","2019-04-15 03:00","2019-04-15 03:59","3.1157848417"
"BASE AÉREA","2019-04-15 02:00","2019-04-15 02:59","3.1943340394"
"BASE AÉREA","2019-04-15 01:00","2019-04-15 01:59","3.6132630937"
"BASE AÉREA","2019-04-15 00:00","2019-04-15 00:59","4.2678397411"
"BASE AÉREA","2019-04-14 23:00","2019-04-14 23:59","5.9173728926"
"BASE AÉREA","2019-04-14 22:00","2019-04-14 22:59","5.9697390244"
"BASE AÉREA","2019-04-14 21:00","2019-04-14 21:59","4.294022807"
"BASE AÉREA","2019-04-14 20:00","2019-04-14 20:59","5.8911898267"
"BASE AÉREA","2019-04-14 19:00","2019-04-14 19:59","4.817684125"
"BASE AÉREA","2019-04-14 18:00","2019-04-14 18:59","4.7391349273"
"BASE AÉREA","2019-04-14 17:00","2019-04-14 17:59","5.4984438383"
"BASE AÉREA","2019-04-14 16:00","2019-04-14 16:59","4.817684125"
"BASE AÉREA","2019-04-14 15:00","2019-04-14 15:59","4.6867687955"
"BASE AÉREA","2019-04-14 14:00","2019-04-14 14:59","5.4722607724"
"BASE AÉREA","2019-04-14 13:00","2019-04-14 13:59","4.9747825203"
"BASE AÉREA","2019-04-14 12:00","2019-04-14 12:59","4.5296704001"
"BASE AÉREA","2019-04-14 11:00","2019-04-14 11:59","4.3987550706"
"BASE AÉREA","2019-04-14 10:00","2019-04-14 10:59","5.0271486521"
"BASE AÉREA","2019-04-14 09:00","2019-04-14 09:59","4.4511212024"
"BASE AÉREA","2019-04-14 08:00","2019-04-14 08:59","4.2678397411"
"BASE AÉREA","2019-04-14 07:00","2019-04-14 07:59","4.6344026637"
"BASE AÉREA","2019-04-14 06:00","2019-04-14 06:59","3.8750937527"
"BASE AÉREA","2019-04-14 05:00","2019-04-14 05:59","4.7129518614"
"BASE AÉREA","2019-04-14 04:00","2019-04-14 04:59","4.3987550706"
"BASE AÉREA","2019-04-14 03:00","2019-04-14 03:59","4.0321921481"
"BASE AÉREA","2019-04-14 02:00","2019-04-14 02:59","4.555853466"
"BASE AÉREA","2019-04-14 01:00","2019-04-14 01:59","4.817684125"
"BASE AÉREA","2019-04-14 00:00","2019-04-14 00:59","4.8700502568"
"BASE AÉREA","2019-04-13 23:00","2019-04-13 23:59","6.4672172764"
"BASE AÉREA","2019-04-13 22:00","2019-04-13 22:59","4.5296704001"
"BASE AÉREA","2019-04-13 21:00","2019-04-13 21:59","4.1892905434"
"BASE AÉREA","2019-04-13 20:00","2019-04-13 20:59","5.1842470475"
"BASE AÉREA","2019-04-13 19:00","2019-04-13 19:59","6.4672172764"
"BASE AÉREA","2019-04-13 18:00","2019-04-13 18:59","3.9274598845"
"BASE AÉREA","2019-04-13 17:00","2019-04-13 17:59","5.5508099701"
"BASE AÉREA","2019-04-13 16:00","2019-04-13 16:59","3.6656292255"
"BASE AÉREA","2019-04-13 15:00","2019-04-13 15:59","3.7441784232"
"BASE AÉREA","2019-04-13 14:00","2019-04-13 14:59","4.5034873342"
"BASE AÉREA","2019-04-13 13:00","2019-04-13 13:59","4.4249381365"
"BASE AÉREA","2019-04-13 12:00","2019-04-13 12:59","3.9798260163"
"BASE AÉREA","2019-04-13 11:00","2019-04-13 11:59","4.2678397411"
"BASE AÉREA","2019-04-13 10:00","2019-04-13 10:59","5.053331718"
"BASE AÉREA","2019-04-13 09:00","2019-04-13 09:59","4.5034873342"
"BASE AÉREA","2019-04-13 08:00","2019-04-13 08:59","5.4198946406"
"BASE AÉREA","2019-04-13 07:00","2019-04-13 07:59","7.0432447262"
"BASE AÉREA","2019-04-13 06:00","2019-04-13 06:59","5.6817252996"
"BASE AÉREA","2019-04-13 05:00","2019-04-13 05:59","4.1631074776"
"BASE AÉREA","2019-04-13 04:00","2019-04-13 04:59","3.9274598845"
"BASE AÉREA","2019-04-13 03:00","2019-04-13 03:59","3.8750937527"
"BASE AÉREA","2019-04-13 02:00","2019-04-13 02:59","3.9798260163"
"BASE AÉREA","2019-04-13 01:00","2019-04-13 01:59","4.1892905434"
"BASE AÉREA","2019-04-13 00:00","2019-04-13 00:59","4.1107413458"
"BASE AÉREA","2019-04-12 23:00","2019-04-12 23:59","6.2577527493"
"BASE AÉREA","2019-04-12 22:00","2019-04-12 22:59","7.7501875054"
"BASE AÉREA","2019-04-12 21:00","2019-04-12 21:59","7.8811028349"
"BASE AÉREA","2019-04-12 20:00","2019-04-12 20:59","7.7240044395"
"BASE AÉREA","2019-04-12 19:00","2019-04-12 19:59","6.9646955285"
"BASE AÉREA","2019-04-12 18:00","2019-04-12 18:59","8.6927778777"
"BASE AÉREA","2019-04-12 17:00","2019-04-12 17:59","5.4722607724"
"BASE AÉREA","2019-04-12 16:00","2019-04-12 16:59","4.1892905434"
"BASE AÉREA","2019-04-12 15:00","2019-04-12 15:59","7.7240044395"
"BASE AÉREA","2019-04-12 14:00","2019-04-12 14:59","15.6574734061"
"BASE AÉREA","2019-04-12 12:00","2019-04-12 12:59","15.9978532628"
"BASE AÉREA","2019-04-12 11:00","2019-04-12 11:59","12.9606176188"
"BASE AÉREA","2019-04-12 10:00","2019-04-12 10:59","10.4994094245"
"BASE AÉREA","2019-04-12 09:00","2019-04-12 09:59","10.1066634361"
"BASE AÉREA","2019-04-12 08:00","2019-04-12 08:59","6.336301947"
"BASE AÉREA","2019-04-12 07:00","2019-04-12 07:59","5.9959220903"
"BASE AÉREA","2019-04-12 06:00","2019-04-12 06:59","8.4309472187"
"BASE AÉREA","2019-04-12 05:00","2019-04-12 05:59","7.8811028349"
"BASE AÉREA","2019-04-12 04:00","2019-04-12 04:59","5.0271486521"
"BASE AÉREA","2019-04-12 03:00","2019-04-12 03:59","4.5296704001"
"BASE AÉREA","2019-04-12 02:00","2019-04-12 02:59","5.1318809157"
"BASE AÉREA","2019-04-12 01:00","2019-04-12 01:59","5.6293591678"
"BASE AÉREA","2019-04-12 00:00","2019-04-12 00:59","6.57194954"
"BASE AÉREA","2019-04-11 23:00","2019-04-11 23:59","6.833780199"
"BASE AÉREA","2019-04-11 22:00","2019-04-11 22:59","6.6766818036"
"BASE AÉREA","2019-04-11 21:00","2019-04-11 21:59","9.1640730638"
"BASE AÉREA","2019-04-11 20:00","2019-04-11 20:59","12.3584071032"
"BASE AÉREA","2019-04-11 19:00","2019-04-11 19:59","11.3634505991"
"BASE AÉREA","2019-04-11 18:00","2019-04-11 18:59","10.3946771609"
"BASE AÉREA","2019-04-08 07:00","2019-04-08 07:59","8.5618625482"
"BASE AÉREA","2019-04-08 06:00","2019-04-08 06:59","7.6978213736"
"BASE AÉREA","2019-04-08 05:00","2019-04-08 05:59","6.8599632649"
"BASE AÉREA","2019-04-08 04:00","2019-04-08 04:59","3.3252493689"
"BASE AÉREA","2019-04-08 03:00","2019-04-08 03:59","2.9586864463"
"BASE AÉREA","2019-04-08 02:00","2019-04-08 02:59","3.2205171053"
"BASE AÉREA","2019-04-08 01:00","2019-04-08 01:59","3.2467001712"
"BASE AÉREA","2019-04-08 00:00","2019-04-08 00:59","3.8750937527"
"BASE AÉREA","2019-04-07 23:00","2019-04-07 23:59","5.4460777065"
"BASE AÉREA","2019-04-07 22:00","2019-04-07 22:59","5.7079083654"
"BASE AÉREA","2019-04-07 21:00","2019-04-07 21:59","6.2053866175"
"BASE AÉREA","2019-04-07 20:00","2019-04-07 20:59","7.0170616603"
"BASE AÉREA","2019-04-07 19:00","2019-04-07 19:59","3.7703614891"
"BASE AÉREA","2019-04-07 18:00","2019-04-07 18:59","3.4561646983"
"BASE AÉREA","2019-04-07 17:00","2019-04-07 17:59","3.1419679076"
"BASE AÉREA","2019-04-07 16:00","2019-04-07 16:59","3.8227276209"
"BASE AÉREA","2019-04-07 15:00","2019-04-07 15:59","4.817684125"
"BASE AÉREA","2019-04-07 14:00","2019-04-07 14:59","12.148942576"
"BASE AÉREA","2019-04-07 13:00","2019-04-07 13:59","8.6404117459"
"BASE AÉREA","2019-04-07 12:00","2019-04-07 12:59","8.1691165597"
"BASE AÉREA","2019-04-07 11:00","2019-04-07 11:59","7.5407229782"
"BASE AÉREA","2019-04-07 10:00","2019-04-07 10:59","6.3101188811"
"BASE AÉREA","2019-04-07 09:00","2019-04-07 09:59","4.8962333227"
"BASE AÉREA","2019-04-07 08:00","2019-04-07 08:59","3.6656292255"
"BASE AÉREA","2019-04-07 07:00","2019-04-07 07:59","3.2205171053"
"BASE AÉREA","2019-04-07 06:00","2019-04-07 06:59","3.5870800278"
"BASE AÉREA","2019-04-07 05:00","2019-04-07 05:59","4.0321921481"
"BASE AÉREA","2019-04-07 04:00","2019-04-07 04:59","3.7441784232"
"BASE AÉREA","2019-04-07 03:00","2019-04-07 03:59","3.9536429504"
"BASE AÉREA","2019-04-07 02:00","2019-04-07 02:59","4.2678397411"
"BASE AÉREA","2019-04-07 01:00","2019-04-07 01:59","4.1107413458"
"BASE AÉREA","2019-04-07 00:00","2019-04-07 00:59","4.4511212024"
"BASE AÉREA","2019-04-06 23:00","2019-04-06 23:59","4.8962333227"
"BASE AÉREA","2019-04-06 22:00","2019-04-06 22:59","4.9747825203"
"BASE AÉREA","2019-04-06 21:00","2019-04-06 21:59","7.3836245828"
"BASE AÉREA","2019-04-06 20:00","2019-04-06 20:59","6.3101188811"
"BASE AÉREA","2019-04-06 19:00","2019-04-06 19:59","4.9224163886"
"BASE AÉREA","2019-04-06 18:00","2019-04-06 18:59","4.6344026637"
"BASE AÉREA","2019-04-06 17:00","2019-04-06 17:59","5.1842470475"
"BASE AÉREA","2019-04-06 16:00","2019-04-06 16:59","6.0221051562"
"BASE AÉREA","2019-04-06 15:00","2019-04-06 15:59","5.2889793111"
